Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Armenia,ARM,Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),EN.GHG.CO2.LU.DF.MT.CE.AR5,0,0,0,0,0,0,0,..
Armenia,ARM,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,-0.5304,-0.5304,-0.5304,-0.5304,-0.5304,-0.5304,-0.5304,..
Armenia,ARM,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),EN.GHG.CO2.LU.OS.MT.CE.AR5,0,0,0,0,..,..,..,..
Armenia,ARM,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),EN.GHG.CO2.LU.OL.MT.CE.AR5,0.0599,0.0599,0.0599,0.0599,0.0599,0.0599,0.0599,..
Armenia,ARM,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,-0.4706,-0.4706,-0.4706,-0.4706,-0.4706,-0.4706,-0.4706,..
Armenia,ARM,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,0.2485,0.2684,0.2859,0.3038,0.3223,0.3402,0.3583,0.3764
Armenia,ARM,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,2.5129,2.3761,2.3417,2.5666,2.6393,2.6396,2.4179,2.462
Armenia,ARM,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,1.5844,1.4392,1.3917,1.4126,1.4899,1.3852,1.2614,1.2631
Armenia,ARM,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,0.0722,0.0727,0.0714,0.0776,0.0743,0.0727,0.0723,0.0723
Armenia,ARM,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,0.3381,0.3387,0.3395,0.3405,0.3417,0.3431,0.3441,0.3453
Armenia,ARM,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004,0.0004
Armenia,ARM,Methane (CH4) emissions from Industrial Processes (Mt CO2e),EN.GHG.CH4.IP.MT.CE.AR5,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0003,0.0003
Armenia,ARM,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,0.0014,0.0017,0.0015,0.0016,0.0021,0.0022,0.002,0.002
Armenia,ARM,Methane (CH4) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CH4.TR.MT.CE.AR5,0.0149,0.0176,0.0194,0.0185,0.0198,0.0196,0.0191,0.019
Armenia,ARM,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,0.5014,0.5057,0.5176,0.7153,0.711,0.8162,0.7184,0.7595
Armenia,ARM,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,0.0285,0.0404,0.0442,0.0428,0.0451,0.0442,0.043,0.0429
Armenia,ARM,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,0.0528,0.0526,0.0526,0.053,0.0534,0.0538,0.054,0.0542
Armenia,ARM,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,0.0006,0.0007,0.0006,0.0007,0.0008,0.0008,0.0007,0.0007
Armenia,ARM,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,0.0306,0.033,0.0352,0.0384,0.0394,0.0396,0.0387,0.0385
Armenia,ARM,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004,0.0004
Armenia,ARM,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,0,0,0,0,0,0,0,0
Armenia,ARM,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),EN.GHG.N2O.BU.MT.CE.AR5,0.0316,0.0322,0.0313,0.0325,0.0315,0.0295,0.0296,0.0291
Armenia,ARM,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,0.3404,0.3244,0.3439,0.3291,0.3125,0.2993,0.2846,0.2828
Armenia,ARM,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,8.4647,8.6089,9.0897,9.8112,10.4374,10.7509,10.2554,..
Armenia,ARM,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,2.99902664966101,3.05810037049512,3.22710548523207,3.47182171197029,3.68227390878709,3.77930082177017,3.61839220051952,3.55384868963244
Armenia,ARM,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,8.9353,9.0795,9.5603,10.2818,10.908,11.2215,10.726,10.7806
Armenia,ARM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,34.0153569947094,34.201366074335,32.6618235324139,30.5796334750125,..,..,..,..
Armenia,ARM,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,..,..,..,..,..,..,..
Armenia,ARM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,34.2553043464473,..,..,..,..,..,..,..
Armenia,ARM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,77.9710619178659,..,..,..,..,..,..,..
Armenia,ARM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,100,..,..,..,..,..,..,..
Armenia,ARM,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,4.09358326137727E-09,6.93360912185446E-09,4.65711934681501E-09,4.36619408758782E-09,8.21461909468869E-09,..,..,..
Armenia,ARM,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,29.81,25.41,25.02,24.57,19.93,24.25,..,..
Armenia,ARM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1105.96696981707,1072.33682481147,1163.09284675689,1233.30455891532,1271.52805556324,1347.59055747413,..,..
Armenia,ARM,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,3.86,3.51,3.52,4.01,3.91,..,..,..
Armenia,ARM,Firms adopting energy management measures to reduce emissions (% of firms),IC.FRM.ENGM.ZS,..,..,..,..,..,..,..,25.6113205
Armenia,ARM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,0,0,0,0,0,0,..,..
Armenia,ARM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,12.6,11.1,10.3,8.4,9.1,..,..,..
Armenia,ARM,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,2975183187.99838,3084157294.71609,3400955908.11995,3390161690.30181,3659082716.31896,4963669520.50864,5533775988.58541,5932614518.88066
Armenia,ARM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.8,99.9,100,100,99.9,100,100,..
Armenia,ARM,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..
Armenia,ARM,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,55.87522898855,56.108922538375,56.2541931410079,56.2797712490428,56.2570535603144,56.0969445414757,56.2187245977621,54.9763873555641
Armenia,ARM,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1077299,1080324,1083323,1086275,1089181,1092028,1094813,1097542
Armenia,ARM,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..
Armenia,ARM,Urban population,SP.URB.TOTL,1928044,1925405,1925764,1930134,1936079,1946680,1947417,1996388
Armenia,ARM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.7124948593667,64.8502833795679,65.0047033570428,65.174217253699,65.3572875314441,65.5624462874485,65.6956882008852,65.8113671449901
Armenia,ARM,Urban population growth (annual %),SP.URB.GROW,-0.247043722440776,-0.136968228336233,0.018643689801186,0.226665843909451,0.307536324852261,0.54605636566623,0.0378521648946935,2.4835668663192
Armenia,ARM,Forest area (% of land area),AG.LND.FRST.ZS,11.5595363540569,11.5521601685985,11.5447839831401,11.6489422255448,11.641626848728,11.6336717932132,11.6183158247114,..
Armenia,ARM,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.245814381119762,0.272305003062721,0.253208975877378,0.270231800388572,0.267728589079385,..,..,..
Armenia,ARM,Land area (sq. km),AG.LND.TOTL.K2,28470,28470,28470,28197.41,28197.09,28198.32,28199.44,..
Armenia,ARM,Forest area (sq. km),AG.LND.FRST.K2,3291,3288.9,3286.8,3284.7,3282.6,3280.5,3276.3,..
Armenia,ARM,Population density (people per sq. km of land area),EN.POP.DNST,104.650509308044,104.285212504391,104.056902002107,105.027376627853,105.056940272915,105.297053157777,105.119108748259,..
Armenia,ARM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..
Armenia,ARM,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,23.1,23.1,24.3,24.3,24.3,24.7,24.7,38.9
Armenia,ARM,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,23.1,23.1,24.3,24.3,24.3,24.7,24.7,38.9
Armenia,ARM,Agricultural land (% of land area),AG.LND.AGRI.ZS,58.872497365648,58.9146469968388,58.9041095890411,59.4380831430972,59.3969093973882,58.6134209413894,58.5933621376878,..
Armenia,ARM,Agricultural land (sq. km),AG.LND.AGRI.K2,16761,16773,16770,16760,16748.2,16528,16523,..
Armenia,ARM,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7,99.9,100,100,100,100,100,..
Armenia,ARM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.5,99.9,100,100,100,100,100,..
Armenia,ARM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2006.10861247231,1938.69989895588,2084.05063291139,2114.13135235523,2262.09364345272,2403.67775831874,..,..
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.50000000164144,5.19999999965324,7.59999999853918,-7.19999999920631,5.80000000065645,12.5999999997766,8.29999999959539,5.90000000046228
Armenia,ARM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3900,4220,4650,4230,4580,5690,6850,7810
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,3869.05373867752,4196.00562301769,4597.22887399548,4268.68093304583,4685.17997128509,6571.97445545099,8159.08720967996,8556.21406956719
Armenia,ARM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.96544606461424,5.56850117850011,7.83608438672164,-7.16866452731679,5.77142760758333,12.3383335576379,8.47902034166535,3.48421625230606
Austria,AUT,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,13.8410434669612,9.23721655512961,11.7157754531869,2.19641348840232,7.53589760249498,1.75946982002468,-5.01575596127607,-5.73971801702293
Austria,AUT,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,70.0851,67.2508,68.7767,62.9162,66.2034,62.6472,58.4761,58.0304
Austria,AUT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.96641934826064,7.60710822359904,7.74519365039325,7.05586627765098,7.39223990896623,6.92858132698714,6.40359510066021,6.32278424603578
Austria,AUT,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.0664,0.0541,0.0529,0.0502,0.0399,0.0409,0.0419,0.0431
Austria,AUT,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,8.9793,8.1878,8.4202,8.4271,9.16,7.7233,6.7573,6.6744
Austria,AUT,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,6.1535,5.3981,6.2069,5.7537,6.1554,6.9189,6.6715,6.7086
Austria,AUT,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,10.6354,10.5431,10.6506,10.3971,10.7234,10.5808,9.6498,9.5482
Austria,AUT,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,5.4755,5.3631,5.5806,5.2043,5.4431,5.1669,5.0406,5.1015
Austria,AUT,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,14.2256,12.9081,13.0349,11.4109,12.2398,11.0997,9.9789,9.9532
Austria,AUT,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,24.5485,24.7957,24.8298,21.672,22.4409,21.1158,20.3353,20.0006
Austria,AUT,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008
Austria,AUT,Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),EN.GHG.CO2.LU.DF.MT.CE.AR5,1.2377,1.2409,1.244,1.2472,1.2503,1.2531,1.256,..
Austria,AUT,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,-5.7211,0.8055,4.4495,-3.8839,-4.5782,-1.3348,5.1388,..
Austria,AUT,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),EN.GHG.CO2.LU.OS.MT.CE.AR5,0.3041011952,0.3041011952,0.3041011952,0.3041011952,0.3041011952,0.3041011952,..,..
Austria,AUT,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),EN.GHG.CO2.LU.OL.MT.CE.AR5,1.5565,1.5396,1.5566,1.5962,1.6452,1.6582,1.6582,..
Austria,AUT,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,-4.6461,1.6166,5.7884,-1.1623,-3.5721,-0.4154,7.3233,..
Austria,AUT,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,2.3867,2.4205,2.3229,2.2248,1.9183,1.7622,1.6709,1.5472
Austria,AUT,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,8.9185,8.7145,8.5907,8.4636,8.6157,8.3911,8.2247,8.2113
Austria,AUT,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,5.4694,5.3837,5.3065,5.2711,5.3001,5.2986,5.2077,5.2082
Austria,AUT,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,0.7397,0.6829,0.695,0.6949,0.8411,0.6727,0.6403,0.6402
Austria,AUT,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,0.7469,0.7767,0.7742,0.7515,0.7485,0.7532,0.7647,0.7642
Austria,AUT,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,0.063,0.0604,0.0601,0.0584,0.0618,0.0671,0.0658,0.0656
Austria,AUT,Methane (CH4) emissions from Industrial Processes (Mt CO2e),EN.GHG.CH4.IP.MT.CE.AR5,0.0194,0.017,0.018,0.0165,0.0185,0.0174,0.0164,0.0164
Austria,AUT,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,0.0885,0.0859,0.085,0.0875,0.0899,0.0879,0.0849,0.0853
Austria,AUT,Methane (CH4) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CH4.TR.MT.CE.AR5,0.0278,0.0275,0.0268,0.0224,0.0227,0.0223,0.0228,0.0219
Austria,AUT,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,1.7637,1.6803,1.6251,1.5614,1.5331,1.4718,1.4221,1.4095
Austria,AUT,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,0.2408,0.2431,0.2439,0.2138,0.222,0.21,0.202,0.1988
Austria,AUT,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,0.2412,0.2414,0.245,0.2461,0.2502,0.2496,0.2513,0.2529
Austria,AUT,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,0.1077,0.1059,0.1032,0.1038,0.1047,0.1023,0.1007,0.1012
Austria,AUT,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,0.5831,0.5728,0.564,0.5264,0.5339,0.4947,0.4658,0.4567
Austria,AUT,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,0.0809,0.0776,0.0774,0.0751,0.0795,0.0864,0.0849,0.0846
Austria,AUT,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,0.0035,0.0025,0.0033,0.0038,0.0036,0.0043,0.0045,0.0048
Austria,AUT,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),EN.GHG.N2O.BU.MT.CE.AR5,0.17,0.1622,0.1625,0.1622,0.1825,0.1598,0.1528,0.1516
Austria,AUT,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,2.0402,2.0012,2.0447,2.0369,1.9644,1.9716,1.9626,1.9604
Austria,AUT,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,80.2116,83.4092,88.9226,75.8104,76.506,75.6638,78.9196,..
Austria,AUT,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,9.64558833659219,9.2520112785208,9.36204380219642,8.63226129724531,8.94148226003783,8.41411786148655,7.84036069275138,7.73589444825671
Austria,AUT,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,84.8577,81.7926,83.1342,76.9727,80.0781,76.0792,71.5963,70.9999
Austria,AUT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.1557592255042,12.5861934480679,11.4645937760057,10.9335136815146,..,..,..,..
Austria,AUT,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,85.0515376653505,..,..,..,..,..,..,..
Austria,AUT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,0,..,..,..,..,..,..,..
Austria,AUT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,0,..,..,..,..,..,..,..
Austria,AUT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,14.137165929715,..,..,..,..,..,..,..
Austria,AUT,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.041704775264542,0.0556757566159948,0.0436795105299308,0.0193128338329958,0.0538052225280194,..,..,..
Austria,AUT,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,12.4,12.47,13.49,14.51,13.11,13.15,16.37,..
Austria,AUT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3839.94805232106,3717.62532112148,3765.98011899602,3546.50449865153,3728.13398931398,3486.72943293763,3308.71167042411,..
Austria,AUT,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,2.95,2.8,2.81,2.84,2.86,2.55,..,..
Austria,AUT,Firms adopting energy management measures to reduce emissions (% of firms),IC.FRM.ENGM.ZS,..,..,..,..,..,..,..,..
Austria,AUT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,0,0,0,0,0,0,0,..
Austria,AUT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,34,34.1,34,35.8,36,..,..,..
Austria,AUT,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,107060575329.317,116400059695.618,113121973410.266,111442475275.642,123601632693.921,122301529014.94,134801892780.357,131469849951.672
Austria,AUT,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,..
Austria,AUT,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..
Austria,AUT,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,31.4438672393262,31.5663113655177,31.5721178548133,31.5778123598489,31.5771921917436,31.4171501004055,31.2463676137789,31.2205829762405
Austria,AUT,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1878456,1900547,1915338,1929944,1944910,1960023,1975271,1990487
Austria,AUT,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..
Austria,AUT,Urban population,SP.URB.TOTL,5973998,6020808,6066549,6111709,6159224,6238704,6321602,6375560
Austria,AUT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.9051196052802,68.1046787227623,68.3176044750522,68.5410177924001,68.773601700253,68.998085127906,69.2265358276021,69.4658181096788
Austria,AUT,Urban population growth (annual %),SP.URB.GROW,0.964952397392997,0.780508457343464,0.756844003891464,0.74165298520757,0.774435610983729,1.28216729185494,1.32001885479305,0.849927327322192
Austria,AUT,Forest area (% of land area),AG.LND.FRST.ZS,47.1204556471159,47.1639602520601,47.1037324285022,47.137905962191,47.1720794958798,47.206131846825,47.2402653902084,..
Austria,AUT,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.0599693477007981,0.0782044589524903,0.0605276373347633,0.0483056211040267,0.0559934904917667,..,..,..
Austria,AUT,Land area (sq. km),AG.LND.TOTL.K2,82520,82520,82520,82520,82520,82520,82520,..
Austria,AUT,Forest area (sq. km),AG.LND.FRST.K2,38883.8,38919.7,38870,38898.2,38926.4,38954.5,38982.667,..
Austria,AUT,Population density (people per sq. km of land area),EN.POP.DNST,106.61131846825,107.131858943286,107.609306834707,108.057004362579,108.528805138148,109.571631119729,110.661185167232,..
Austria,AUT,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..
Austria,AUT,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,28.4,28.4,28.4,29.1,29.3,29.5,29.5,29.6
Austria,AUT,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,28.4,28.4,28.4,29.1,29.3,29.5,29.5,29.6
Austria,AUT,Agricultural land (% of land area),AG.LND.AGRI.ZS,32.1694134755211,32.1477217644207,32.1280901599612,31.5398121667475,31.5376684440136,31.4765838584586,31.4743456131847,..
Austria,AUT,Agricultural land (sq. km),AG.LND.AGRI.K2,26546.2,26528.3,26512.1,26026.653,26024.884,25974.477,25972.63,..
Austria,AUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,..
Austria,AUT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,..
Austria,AUT,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,8458.13489776604,8396.45084265961,8339.93999945946,8025.46724947246,8396.01433574254,8256.60586532558,7806.05186666624,..
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.27224992038207,2.48422114080024,1.75497619649288,-6.31825509209936,4.92309171717903,5.33096379400371,-0.786244288594673,-0.659089573171372
Austria,AUT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,44800,48710,50900,49000,53440,56310,55890,54760
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,47163.7425775142,51194.0749841299,49885.9947355204,48716.4098900349,53648.6437976214,52336.7725223758,56579.504175468,58268.8787651601
Austria,AUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.56430689663536,1.98626296400239,1.30350317565873,-6.70639361073974,4.4669658436443,4.32849751156559,-1.76308859891033,-1.15937778694629
Belarus,BLR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-42.9356827993466,-39.8780668074123,-41.9637611671019,-44.8892860256299,-44.432368202613,-47.0360985926704,-49.0014516758707,-48.6267828512733
